order_item_id,order_id,product_id,quantity,unit_price
10554771,3747926,15693,5,389.34
10556953,318371,13873,1,278.54
10557340,6699720,3684,1,361.1
10558008,4077121,3159,2,401.22
10558713,7963645,16173,1,414.04
10561204,3062506,3005,4,485.34
10562414,3026093,11082,1,119.35
10563113,5389734,2135,2,30.31
10563149,2476431,15736,5,49.55
10563405,7071519,5319,2,137.38
10564974,6862095,7594,2,495.2
10566702,2503178,2352,1,215.78
10570093,71115,16183,1,124.87
10570104,6415924,7524,2,429.94
10570112,38604,3184,4,477.31
10571061,5143464,10995,4,365.71
10574537,2808139,8085,5,171.37
10577953,3593009,692,4,259.39
10582031,5876248,8564,3,333.03
10582810,660185,5716,2,134.85
10583576,4218612,2130,3,401.11
10584629,4864933,15744,4,333.06
10585784,280061,8754,4,93.77
10586839,1665628,10510,2,340.9
10588295,6248798,9518,4,169.71
10592220,6208242,12966,5,68.43
10592791,1149192,11080,3,357.27
10596490,7058201,7847,2,203.77
10601284,7155204,2710,1,233.64
10602545,355232,9516,2,120.6
10603583,5543990,8205,2,151.33
10605161,6089785,10053,5,425.15
10605899,6356120,8775,3,129.97
10606230,7151768,9373,1,199.32
10606613,7542091,6473,4,281.69
10606858,6987131,13670,4,16.5
10608998,282415,19955,2,155.09
10611440,3856180,1036,3,424.7
10614677,340769,7454,4,269.38
10618929,1864657,5254,5,488.79
10619251,7834936,6798,4,197.94
10622912,365125,5159,4,215.93
10623844,6955873,10627,4,307.96
10626391,4373970,15941,5,12.28
10627039,87824,1320,1,418.3
10628502,7301687,8330,2,155.28
10632881,3524437,6210,1,110.82
10634781,5098610,12492,1,339.41
10637082,5838245,19627,5,141.15
10638963,5007706,9415,4,374.36
10639607,979647,11425,5,150.59
10644795,6792753,8803,5,341.61
10648063,2290585,9353,3,106.07
10648792,3160613,13931,4,413.49
10652156,4215408,4772,3,212.79
10653450,6901812,11164,3,389.01
10653728,5015469,14799,1,244.32
10653907,2998600,19429,5,37.91
10654592,1046279,4954,3,188.69
10654624,173669,18442,5,145.01
10656497,1554595,2798,2,341.45
10659795,424064,11131,1,69.45
10660111,1306208,7469,5,264.31
10660725,794555,10194,4,173.16
10662711,4146566,8903,1,77.91
10665251,3061487,11734,2,52.65
10665820,6589907,2545,3,169.44
10669440,4220545,1420,1,331.94
10670620,3590053,11469,2,246.78
10672135,587886,12622,3,109.82
10674177,3096812,12010,5,35.08
10676778,2934787,7598,2,435.08
10681292,3529071,18396,2,193.77
10687695,6977471,19043,1,18.1
10688979,7841065,8253,1,197.19
10689091,3908918,17475,5,284.25
10689975,1023805,12315,4,32.26
10690382,3119299,10569,3,105.34
10694077,1855099,3864,2,306.68
10696418,1565166,11136,5,112.4
10701837,4901317,5868,1,121.99
10705365,6461959,2025,1,7.16
10707843,2481428,7811,1,117.2
10709846,2973561,19400,2,166.33
10712441,7451714,3669,2,234.28
10713913,5410389,1882,5,391.77
10714697,6049608,9392,4,188.82
10715490,7440185,12842,5,104.57
10716988,5235713,15852,4,282.28
10718223,4714884,289,5,315.06
10719055,357427,19310,1,122.43
10720677,5911371,3562,5,119.15
10720857,2443275,3446,1,142.64
10724299,6280462,595,5,21.92
10725270,7623986,12507,1,293.49
10725528,5837037,11367,3,354.77
10726987,7155204,17616,2,394.1
10730428,4139424,15697,2,350.09
10730562,3162482,3299,5,438.34
10730914,816544,7458,1,13.64
10730936,1735072,10087,1,170.83
10733002,7091867,1533,1,401.86
10733562,1024212,8992,3,461.55
10736877,3134339,5654,4,62.64
10738104,2960285,17041,4,210.27
10744102,5607995,1143,2,19.87
10745028,5904392,13011,2,235.02
10745101,4154944,6784,3,182.93
10745852,3001798,12415,2,294.53
10747116,472211,10092,4,460.5
10747652,3495553,16336,3,384.46
10752004,7549898,8718,1,232.23
10752049,1761231,2415,2,361.52
10752056,7887891,15676,4,12.93
10756975,1284637,3318,4,483.73
10757456,1845307,14789,1,262.34
10757458,6956868,2342,3,48.87
10759044,2420301,6714,3,28.25
10761638,2858656,2882,4,98.59
10762485,2389837,3675,3,232.93
10762989,5106746,9340,2,287.77
10764289,1410278,18567,2,337.44
10764724,7359700,7016,3,173.32
10767494,5305677,15165,1,381.48
10769414,6762712,17390,5,322.63
10769879,7948726,11057,3,15.81
10770957,2664590,8227,4,477.39
10784827,5827529,16733,5,342.41
10785011,5771837,9613,5,360.26
10787632,7660109,15166,5,395.18
10788914,5497552,10323,5,182.57
10788924,7734421,9136,1,193.95
10789053,4153278,13742,1,111.63
10789276,6464224,18739,2,492.45
10790118,5859414,16527,2,373.97
10790202,7076253,18535,3,180.37
10791507,2565255,9991,5,367.37
10792804,5995227,8812,4,82.34
10794844,6887587,17011,3,131.51
10795120,2994566,8544,4,146.21
10796421,2159430,12098,3,464.97
10797508,5925339,12568,5,147.31
10797924,674416,2164,2,300.1
10798888,7707871,13348,5,68.93
10799230,1020166,13739,5,127.6
10800418,80089,9382,2,326.84
10801319,4916908,3483,3,255.23
10801496,5805415,16136,3,322.49
10804984,4867477,4773,1,206.02
10805033,571433,6247,4,362.49
10805992,53647,14920,1,193.65
10806971,5976624,4684,3,69.76
10807540,1696537,11409,2,372.45
10810019,1751355,3789,4,313.37
10811457,4510328,14672,4,73.77
10811745,3544476,7303,4,79.43
10811997,295972,8,1,262.73
10812576,1177989,7525,1,67.58
10813846,6773046,9990,3,330.52
10813978,6986976,11911,2,266.32
10814590,1442862,13175,5,258.55
10820513,2704567,10809,5,427.32
10822156,4546546,18566,1,398.28
10825100,322241,1787,5,376.11
10825296,5506169,1687,3,106.0
10827116,4092695,17839,1,368.62
10831968,2977669,9824,2,408.71
10833022,7740418,18632,4,202.65
10834517,2870514,18766,1,407.95
10834753,985617,2468,4,169.28
10836087,2103149,11140,1,182.49
10844064,6072581,18747,1,474.28
10844641,5762966,14666,2,24.66
10845066,2590671,8242,4,20.45
10846660,679069,19494,3,209.44
10848248,1677434,15340,4,453.64
10848662,4682254,19372,5,232.2
10849143,3347612,8047,4,419.54
10849189,2995741,19531,2,197.68
10849296,3304447,12525,5,163.96
10850068,4149758,2122,2,218.77
10850898,20839,17005,4,95.83
10852585,1985845,17857,1,374.13
10856467,827085,11400,5,206.53
10857014,3002314,974,1,471.69
10859165,2577514,19860,4,385.33
10859801,2153439,13070,1,338.7
10860787,1063890,5697,3,491.23
10861226,5326540,16929,2,21.09
10862281,1579336,12359,2,107.4
10866343,2906925,63,2,333.03
10867308,5030297,7848,1,207.22
10867970,5817064,18041,1,354.94
10868782,2627034,9873,1,401.54
10870232,2080845,6895,4,134.87
10871559,5775442,2535,5,20.39
10877304,1781266,14960,2,384.97
10877772,5983658,8994,3,491.03
10878026,3390205,10470,1,328.06
10880093,2993995,4901,4,241.3
10881724,4607738,2313,1,434.76
10884180,1460675,16028,2,59.2
10885399,4887830,12917,4,219.12
10886885,4590640,12038,4,488.79
10886908,2200397,13498,2,39.63
10887448,6545486,6522,3,390.51
10888180,5975124,18223,2,57.69
10888199,4249748,4552,1,143.52
10891564,2281522,4887,2,405.15
10891649,5235862,17069,1,54.6
10892982,6680464,323,4,420.21
10893478,6281238,8407,3,46.62
10895844,896671,6743,3,210.06
10895942,2211019,18285,4,53.52
10900259,920233,4323,3,68.84
10900820,4028687,2825,2,444.53
10901981,3032421,15368,3,81.14
10905181,4812924,15565,1,213.24
10907588,1255456,10378,5,314.13
10912725,5096512,6764,2,396.49
10912855,4753527,5874,2,113.75
10914453,3311935,19556,2,284.02
10919724,2854324,10309,2,474.46
10920930,7194093,19862,2,238.61
10924988,4797109,10017,4,110.75
10926551,7772498,17285,2,470.7
10928489,4751118,9322,1,270.71
10929590,5668183,11341,2,358.89
10936163,5177139,1950,1,149.45
10936787,583854,12653,3,111.24
10937134,2463350,3486,2,325.23
10937534,1486652,9030,1,124.85
10941947,4454752,13153,3,457.54
10942567,3625701,15391,5,52.62
10943524,2034778,8046,4,469.87
10943816,7885801,15382,5,35.5
10947882,7660109,4924,4,241.36
10949280,6157323,2968,3,355.5
10952195,6434994,11957,4,301.16
10954762,1769689,7700,4,243.72
10955171,7772498,7443,5,180.73
10956096,7009910,16425,4,355.92
10957797,2044800,7118,2,136.06
10958458,6560942,7544,2,42.65
10959264,6894491,19710,4,285.28
10963642,2159447,11422,3,134.12
10968747,7391095,15764,1,248.96
10969727,4890458,1356,2,114.67
10970040,6038611,9935,3,427.03
10971371,1525859,19637,1,246.96
10972037,337733,5794,2,243.38
10972236,2927070,9898,1,475.03
10972289,7959452,1438,4,339.35
10972397,2890835,19504,3,136.85
10974436,4665583,17219,4,224.87
10976503,347697,16970,2,273.41
10979422,6493780,5876,1,297.26
10980992,1240257,650,5,438.52
10983160,1748512,120,4,192.94
10986277,7742356,4210,1,84.22
10987343,248670,1330,5,235.57
10988270,3974886,12252,3,158.58
10989046,6986976,15875,1,382.47
10989432,4278364,7173,2,352.73
10992545,2886859,16164,1,27.2
10992744,7298815,14898,5,202.09
10993229,1007037,582,2,12.57
11002944,2547104,16632,5,143.7
11004164,4536379,11826,4,349.72
11004522,1634790,8191,3,120.0
11004970,7005545,1161,1,303.6
11009845,1276297,17670,4,365.64
11011585,406603,13189,1,113.5
11013755,3772329,6068,4,464.06
11016283,3790879,7181,2,71.92
11017249,1105874,11086,5,242.63
11018760,1208034,4973,4,454.11
11019565,3219253,217,5,127.36
11020022,1105491,9671,2,315.35
11020807,1702013,17641,2,153.04
11022122,724354,19124,2,79.33
11023302,2866886,16248,3,320.8
11024517,1367062,2619,1,321.06
11025745,2659558,19177,3,234.78
11026471,7778991,15042,3,460.92
11028282,7908725,9973,3,151.44
11028742,1976166,3973,3,239.67
11028996,6008934,11934,3,79.24
11030327,289101,16391,4,116.35
11032441,4826203,14653,1,357.37
11032742,3550789,8742,2,165.3
11033877,5736414,12297,3,371.89
11035250,4395034,1402,5,219.42
11043490,5689073,155,5,146.69
11044123,2109128,963,3,425.62
11045350,5402291,5364,5,288.62
11048362,1091088,14188,3,26.2
11049873,1460675,5912,1,93.06
11050332,7719013,9552,3,19.23
11051009,2945745,10299,5,46.57
11051980,2843921,10372,4,317.35
11055147,2740501,5596,5,34.45
11056244,993357,16277,2,47.61
11056245,7873878,7510,4,250.32
11060177,5950293,19720,4,32.21
11062009,3142114,19051,3,287.92
11063495,218181,1650,1,473.41
11064689,2385774,9520,2,204.89
11066547,7755778,3778,5,133.76
11067979,6536947,15245,4,187.39
11072812,4557318,16910,1,428.13
11073217,1831902,17271,2,54.75
11073236,83065,5584,1,124.23
11078497,6157323,18183,4,158.56
11079459,2831888,8069,1,256.79
11079504,1174451,18239,2,456.2
11080099,5436937,1690,4,484.4
11083191,5468232,6420,1,470.78
11084159,1658387,12100,3,407.51
11086900,4007199,9607,4,366.87
11088190,6642162,14625,3,17.17
11088301,3586165,582,4,12.57
11088937,4140975,6083,3,384.25
11092263,6280462,6139,5,350.98
11093319,4219900,9174,5,134.06
11094212,3998748,3491,2,325.31
11094794,6336645,15602,5,136.15
11096859,1618966,18232,3,149.57
11097503,7113668,8896,5,43.5
11097828,7440908,17603,1,121.09
11104755,4571028,11680,2,288.41
11106052,7080529,2991,5,363.53
11107865,2923922,11898,5,425.35
11109508,7623486,4907,5,288.43
11109821,4642490,15537,5,348.28
11113913,484431,747,4,184.2
11116240,3626733,9887,3,138.13
11119546,1746088,11753,2,40.16
11120603,951917,17252,1,208.11
11123592,2578099,14976,4,370.22
11124723,2318463,16618,1,56.19
11125017,1504153,2135,3,30.31
11127950,5386907,18312,2,234.15
11130755,4231791,12629,3,313.43
11131350,759228,18458,2,81.16
11131777,355027,1762,2,199.11
11134200,3841587,14614,3,64.07
11135235,2457839,16911,2,447.93
11136190,39407,13821,3,177.67
11137121,841494,6136,4,301.58
11137203,3576428,1728,5,353.81
11142269,1510409,13347,2,311.72
11145810,4333960,5099,2,289.83
11146586,2426437,7861,4,178.66
11147043,5096512,18788,2,452.16
11148853,4712846,11730,2,96.37
11149432,1259847,14604,2,207.1
11149647,6010136,13308,3,112.71
11149916,4935287,10935,4,395.78
11150203,3451235,5347,4,24.3
11153363,2241192,14854,2,245.56
11154606,2321514,1530,4,85.04
11157414,7604970,6124,1,400.14
11161421,2924833,7290,4,306.7
11162095,2980155,4527,3,338.17
11163275,6690626,3617,4,405.36
11163382,2627811,16760,2,380.88
11164881,1625524,6332,1,230.67
11167665,843596,9574,5,309.12
11168954,4328071,13075,5,108.02
11169877,6516376,4054,5,341.64
11172002,3042146,16026,2,397.02
11172649,4662840,9679,2,27.14
11173399,500550,18885,5,303.39
11173495,7432274,2355,4,114.53
11175138,4662840,8332,4,387.4
11176002,1737566,18305,1,461.5
11181700,6188622,19880,2,22.77
11183768,3780423,5864,1,347.3
11185094,3527311,4955,4,384.55
11185569,7903042,9400,2,472.51
11186283,5126992,8976,5,397.31
11186782,416110,10178,2,428.26
11187283,190677,5651,4,432.21
11189550,4850477,12615,1,32.66
11191020,3681671,6576,4,109.89
11193731,255563,15993,4,53.05
11196373,1140796,9850,2,282.21
11197551,6571019,9121,3,456.27
11199842,4657100,17616,2,394.1
11201757,1379231,17303,5,13.22
11202405,4474603,19678,1,9.9
11204590,6401660,19905,3,495.98
11206958,4944282,2700,5,229.96
11207741,1583039,3508,4,300.23
11209017,3186840,18768,3,64.41
11211908,6290262,19979,5,449.51
11212754,6984053,5117,3,442.72
11213478,7254365,15436,3,471.43
11213730,4954147,11095,4,52.74
11214249,3535856,2667,4,236.91
11214758,4823610,13189,1,113.5
11215743,2547104,14728,2,448.76
11215842,1583039,3759,3,242.37
11215874,6956868,17694,2,401.19
11216376,2854279,9162,4,258.09
11216584,173086,16297,2,266.74
11216858,3925120,9359,1,36.35
11216890,3684574,19531,2,197.68
11218870,4699311,16490,3,40.85
11220901,7785349,6017,3,51.19
11222392,1510409,15805,2,473.14
11223111,2675905,16254,5,440.5
11223445,6709451,6964,1,321.0
11224753,2368947,4869,1,384.49
11224834,5593899,17605,5,402.57
11227896,2408583,2159,2,290.79
11228909,5093661,1320,4,418.3
11229652,6840215,18087,3,101.16
11231469,478084,16080,1,335.59
11236372,3144820,8067,4,187.51
11240300,6180647,7144,4,381.4
11241423,4679631,7107,3,260.54
11242459,2960606,18284,5,465.26
11242885,1632260,13470,3,146.09
11243204,2723672,3052,2,107.25
11244597,7259846,18837,4,289.03
11248010,2612664,6934,2,448.16
11249580,575158,13348,4,68.93
11250715,3485098,19421,4,324.31
11252865,6750805,14398,4,269.44
11255527,2418675,2685,2,290.19
11256506,7104622,16811,3,372.11
11257689,6861128,17036,3,56.37
11257869,4909334,7420,1,223.23
11258879,2392820,113,2,341.94
11259517,7436092,12734,5,491.85
11259784,6576773,2287,1,297.45
11260166,2358006,16289,5,240.85
11262496,265502,10274,1,332.24
11262883,73599,15833,3,402.39
11266203,7385688,16750,2,64.14
11268309,739881,7680,4,410.06
11269007,7264795,15493,2,324.72
11271021,2410632,6504,5,60.67
11272147,7963645,5773,3,332.74
11273984,4629525,15178,5,79.1
11280557,2315167,6125,4,287.44
11282442,5662595,3621,4,103.66
11284675,4942393,9995,2,261.68
11285105,2813563,11089,5,223.88
11285347,6674519,15724,2,304.94
11286905,7813619,14375,5,287.52
11287203,5381737,1064,1,221.82
11287285,2031703,13407,4,165.04
11287336,3550087,2610,3,376.92
11294250,2814946,7353,2,109.05
11294295,2736960,13519,2,498.51
11295788,3903274,12482,4,51.82
11299308,1812698,10962,1,319.37
11309955,6440072,16583,1,206.84
11310800,2409341,8773,3,98.16
11313045,2109128,3412,4,112.78
11313973,3835461,19623,2,121.1
11316131,3642112,17727,4,265.14
11316347,2111190,12183,4,397.9
11316950,6454432,987,4,408.24
11317501,7819091,3994,3,112.21
11317861,546829,9735,1,208.42
11318229,2146138,5452,1,296.21
11319931,3408199,15402,4,400.33
11320981,3162482,19133,3,385.86
11323820,64572,4762,4,254.89
11328096,155777,15058,2,141.38
11329308,4913463,14248,3,229.73
11331400,5249879,16872,1,162.67
11333474,5312382,15191,1,322.66
11336968,7909298,12128,4,68.17
11338602,7074540,13619,3,310.91
11340084,7408144,6977,1,234.1
11341784,2137718,8474,2,431.37
11346313,5566879,7194,2,157.85
11350432,3954145,4801,3,456.65
11351111,1184133,18281,5,11.62
11351489,2045474,13190,5,360.14
11351742,5429952,14665,1,267.68
11354351,38604,16502,1,49.6
11357518,546159,2306,1,77.96
11357679,4664482,4037,2,491.23
11359151,6075779,664,3,475.1
11365153,6596009,5465,2,355.19
11371668,2892899,9693,3,144.92
11371978,1728635,17184,4,32.95
11374111,5574938,12594,2,342.31
11375405,7809359,12227,4,26.21
11375528,6776660,16173,3,414.04
11375932,3970193,16626,5,499.5
11376853,794286,10653,4,257.12
11376985,6407765,9477,4,228.32
11377480,2247190,8089,3,79.81
11378076,1736996,19666,1,358.28
11378351,6186802,4499,1,198.7
11379330,333386,15454,4,373.81
11384166,7185051,2596,4,190.96
11386780,2306965,12177,3,125.93
11388247,629479,15531,5,485.48
11389941,2973679,14213,3,42.86
11390977,568896,10334,3,292.09
11392237,3953957,11808,5,56.9
11392371,5505593,6352,2,341.3
11393569,2188346,9803,3,366.83
11400131,4241882,9679,3,27.14
11402064,3390475,9220,5,229.6
11405105,7917896,3007,4,226.27
11407131,3819399,12825,2,341.44
11408633,2542619,18351,2,490.44
11408775,1170188,785,1,129.49
11409522,4340183,16469,1,129.23
11410080,3932819,4065,1,456.9
11412258,5979270,7382,1,112.72
11413241,4880892,16700,4,471.5
11414552,4930722,4202,4,137.43
11415397,2474811,11962,5,131.71
11416861,2814946,9040,5,391.15
11416990,460388,8318,4,150.9
11417625,2519334,17150,1,90.68
11417787,4521251,16827,1,313.98
11420943,1005526,18495,5,489.2
11435866,1425881,14424,3,304.14
11442623,5381737,15454,2,373.81
11447297,3264520,7736,5,347.65
11447995,4143911,3580,1,381.17
11448143,5979270,19046,3,83.01
11449896,7853576,18382,2,68.88
11452353,5988366,16732,5,403.58
11453665,4121592,17891,2,96.7
11454131,2866869,8211,3,49.83
11462121,1304428,4550,5,11.73
11462643,2357305,17341,2,303.77
11462885,7229888,9238,1,50.05
11468440,4571028,16172,5,390.47
11471969,5589708,17445,3,309.5
11473086,5766312,13829,4,381.24
11473551,7531800,2854,1,208.55
11476379,3277732,13725,1,28.1
11477060,6536947,4128,1,366.25
11477604,6268339,10738,4,333.28
11477720,2132313,16676,2,74.61
11478641,1158881,12920,5,191.09
11479548,3919535,1736,4,17.37
11480248,3420440,5423,1,463.17
11481890,1201488,2727,4,411.09
11482575,7154038,12375,2,495.94
11482657,3544476,8480,5,311.22
11486413,6015501,11259,4,451.67
11488777,7983102,4496,5,399.55
11493319,3144820,12416,4,265.35
11501781,5320687,5518,3,187.61
11501892,5534460,742,3,163.68
11501931,3499933,12971,4,447.52
11502584,4478092,11201,2,203.25
11502846,5341552,7984,5,338.54
11504732,6810921,7951,3,323.94
11508052,1516721,425,1,158.09
11509018,3891835,10088,5,239.49
11511252,6232270,19968,1,256.89
11512504,3748423,14039,5,111.81
11514373,7316857,5915,2,282.83
11517509,3748423,10925,1,55.86
11519560,2514783,214,5,209.55
11522284,179747,7559,2,14.63
11525557,6502911,12605,3,410.24
11529410,7800671,19633,3,431.03
11529432,1141276,1089,5,42.2
11531384,621474,17372,2,71.01
11531969,6467886,952,5,334.57
11532340,7934353,1355,4,172.5
11533964,1103571,2468,4,169.28
11537220,7468769,5476,4,175.61
11541135,6393552,15122,2,428.13
11547641,2841860,17675,3,401.39
11550395,7946406,5443,1,332.89
11553122,2069682,18815,2,352.35
11555834,3135496,19898,1,46.22
11557588,7004565,1729,2,378.48
11557985,7824900,14628,4,429.39
11561005,6914654,18904,4,470.52
11562090,7152558,11217,2,164.79
11564445,985617,5659,2,361.49
11567937,3070633,12673,5,230.14
11569909,1634588,9853,1,11.42
11569952,7520166,2174,5,162.45
11570249,2782743,12805,3,22.18
11574061,2964359,18351,4,490.44
11578131,2653499,7646,3,473.33
11580627,1125692,13860,2,491.91
11581207,5072725,9981,5,482.03
11581332,2858656,19077,3,168.16
11581378,4896825,4832,4,275.77
11583205,6124510,7857,3,286.03
11584179,6145531,15589,4,310.99
11593619,7412433,6053,2,311.63
11595194,2796956,18485,4,291.73
11596640,3280164,96,2,74.7
11596896,1468289,10628,4,381.22
11597435,5357376,19679,5,175.49
11598449,7903929,14141,5,397.67
11599289,7534322,7508,1,222.4
11600414,4027612,5433,3,448.7
11600852,3201484,13685,1,253.95
11601464,7946406,3574,2,410.84
11601640,3258518,2247,2,49.18
11602216,4751118,4985,4,119.86
11602387,3390205,7171,1,186.42
11606012,6493780,11829,2,61.73
11606665,3314896,6012,4,472.42
11607819,7603021,2347,4,329.36
11608205,7187297,14554,5,31.88
11609603,3300749,16417,3,26.4
11610613,6407765,8293,5,93.68
11611141,290426,11747,5,243.82
11611964,1934320,243,1,301.85
11612159,5996673,8667,3,395.67
11613201,1726612,9146,4,454.43
11614277,2434172,19012,1,195.23
11616877,3655447,19998,3,361.73
11617171,6625461,5991,5,188.59
11617181,6296560,7982,4,296.36
11617374,2279986,7211,4,394.05
11618794,7963645,30,2,137.83
11619393,894640,16913,3,16.76
11620352,6254983,12853,5,322.16
11620365,918583,13848,2,410.77
11623519,5381737,13572,4,142.58
11626302,4084915,240,1,40.03
11626617,6109428,6915,3,232.93
11626653,5143464,1012,4,491.15
11626729,4014310,13471,3,284.85
11627208,619927,11146,3,456.29
11628174,895001,13423,2,59.41
11630940,6555409,900,4,44.9
11632882,2622126,17126,3,481.22
11633105,5927313,2611,2,493.84
11638708,3296067,10480,1,250.25
11639298,2322412,14592,5,242.16
11640243,7301785,13402,3,91.05
11640346,5993028,13222,3,167.2
11643428,6670746,19544,4,203.16
11644290,6523369,9653,1,281.13
11645090,2327313,6592,2,474.76
11646257,3280479,8893,2,200.78
11648530,6049608,12727,3,453.96
11648709,696191,19707,2,85.86
11650851,5523741,6482,2,150.65
11651479,2152967,9727,5,334.65
11651551,1245668,19243,5,480.89
11653605,7129785,14284,5,247.83
11653850,4850477,1616,2,379.68
11654411,1760458,1127,2,202.19
11657282,3417640,12715,2,14.7
11658073,1850632,9137,5,27.85
11659391,1622687,9629,1,363.23
11659549,1485841,3670,5,266.19
11660487,3733923,9641,3,341.8
11662627,56390,16191,3,328.39
11663644,5913441,12539,5,498.68
11664752,2008062,14143,3,440.36
11665519,3813923,15535,5,121.26
11667624,3322764,580,1,428.75
11669752,5818771,16190,3,204.21
11670695,6685192,17806,3,443.86
11671568,3314979,15158,3,465.4
11672149,5182391,4377,1,171.18
11674849,4812924,14155,1,360.93
11676116,6048310,12610,1,217.0
11678769,750015,17360,5,309.89
11679031,7280165,1195,3,391.15
11683161,4271819,10490,4,299.66
11687680,841494,7391,4,131.36
11690155,2296742,15043,4,81.37
11691228,6989978,15102,4,173.73
11691399,4641255,17661,3,260.62
11692581,5669080,8425,4,82.97
11693274,255991,1749,1,376.11
11693559,754321,14144,1,71.13
11693991,1442862,17657,3,119.13
11694193,3170427,18992,5,433.67
11699790,4077121,12007,2,291.19
11700259,4005553,2078,1,314.96
11705919,1275045,5593,1,250.5
11708398,4056114,15374,1,392.22
11709707,5736414,17607,2,262.75
11714955,169923,13665,4,180.88
11716912,6124510,11384,5,484.0
11719182,7118286,2410,1,78.36
11720638,5766857,18850,5,312.11
11722148,472864,6357,5,150.2
11728344,2813563,15562,4,209.53
11729398,2707198,4890,3,387.53
11743316,708099,19146,4,24.48
11747584,2457224,12487,5,322.05
11748474,1130011,3849,5,41.48
11748634,5127380,11924,4,376.65
11750498,1738878,17422,2,147.25
11751346,2695805,15957,3,272.58
11751356,920233,17880,4,95.91
11752516,160317,2896,4,234.6
11753585,5977552,9550,4,316.68
11756349,817239,8578,5,240.75
11756412,7328683,4759,4,237.7
11758342,6901812,10522,3,75.72
11763987,7486274,17188,3,337.65
11765208,5148750,17263,1,240.88
11765491,7269849,8030,5,113.85
11765973,344614,11840,2,404.97
11766801,4069301,2836,4,314.88
11769535,2417590,5771,4,5.23
11771842,1347175,16896,1,436.71
11772025,3876809,13494,1,322.83
11775327,5913349,6715,2,66.44
11778099,275816,4366,2,183.23
11778677,5143464,2221,3,249.53
11778725,1367062,4440,1,181.82
11778807,3530250,16313,3,239.85
11783053,4004230,6744,1,465.97
11784353,4801235,19108,5,483.31
11784535,7632458,7025,4,360.01
11785065,2008285,18412,4,487.08
11785550,3258518,19876,4,241.55
11788521,2769734,4312,2,135.89
11788878,5059421,3202,4,125.58
11789606,4498054,13168,3,361.38
11789773,4401845,5439,2,353.2
11789956,3843180,6456,1,26.17
11794044,5548709,13306,1,277.7
11796376,2424274,7232,2,483.26
11796960,1535089,17217,1,39.32
11797133,2078497,1359,1,28.41
11797134,5107766,4566,4,437.62
11797755,2539207,2161,4,318.94
11797959,7683469,7429,2,454.69
11798287,7784031,19868,2,310.56
11800994,4401758,993,1,97.6
11802025,7909298,19599,1,365.09
11803263,3217947,13912,2,283.07
11803889,5488932,16989,3,225.76
11804118,7667286,10276,2,355.82
11805595,6719178,15524,5,113.31
11808194,1308501,17662,4,38.46
11808303,1845731,13183,1,294.15
11812555,5273030,8751,3,349.59
11814452,4918606,5786,3,187.33
11814930,2977669,14259,4,389.26
11815710,3663324,16559,1,147.55
11816034,563319,1399,2,235.01
11820965,1406596,8336,1,297.37
11823112,7785985,13662,2,94.8
11826735,6348513,3665,1,304.71
11832069,2808415,17017,1,200.69
11834707,268889,3164,2,185.65
11835170,1665628,4201,3,153.89
11835585,5726771,6931,1,218.7
11836592,3257061,4579,1,123.25
11837032,6999726,13111,1,252.53
11838265,1174451,869,3,65.39
11839469,2153439,13196,2,424.37
11841240,6932158,15151,2,25.33
11841394,2312826,11315,1,153.43
11843161,1294337,18310,4,351.97
11845560,3537827,8990,2,338.28
11847702,1107239,15256,1,348.5
11850575,4796924,19877,1,301.33
11853031,2872477,17038,3,289.18
11853792,2248972,12891,2,231.59
11855436,7252164,5196,2,290.29
11856075,5086271,13609,2,202.66
11856999,6726446,4151,5,182.11
11861025,3258518,12981,2,261.87
11866859,3087172,15044,4,251.12
11867287,2672869,9428,1,28.01
11868740,4379222,16345,2,347.88
11869694,1081243,14363,2,484.76
11871837,2902673,297,5,121.56
11872064,53647,3154,2,310.0
11873245,3595619,9683,1,97.23
11875077,2031079,6131,5,106.2
11875154,2529892,310,1,202.21
11876329,53647,6691,2,82.66
11877528,3747926,8001,1,191.74
11879497,3482745,3804,1,37.93
11879577,1380384,15090,3,479.5
11879609,2659558,5373,2,281.77
11879885,3021393,3044,2,291.42
11880675,1900051,19517,3,84.86
11886995,3687502,481,1,131.05
11889475,3679907,15217,5,37.16
11889489,4803964,3564,3,402.16
11892964,5443139,15085,3,110.82
11893412,244717,14663,3,96.57
11894874,4546064,13532,3,121.81
11896310,5726771,12648,1,274.67
11904711,2837709,19738,4,209.37
11906563,1068673,16373,2,458.79
11907770,6392242,16563,1,329.88
11908825,4801383,19376,5,188.94
11911110,7270275,5127,3,202.15
11911919,6754796,10463,3,337.47
11912780,6354585,10617,4,198.48
11914607,1026634,7019,1,119.97
11915298,3748995,2004,2,334.76
11919395,4885385,12999,4,87.61
11922858,5446552,2325,5,64.66
11923051,1444449,6626,5,185.68
11928000,3605595,8297,3,83.34
11928517,3191780,9211,2,28.25
11929398,6765219,9382,3,326.84
11930060,5668469,81,5,440.99
11932051,4407393,3657,3,322.69
11932368,2665574,16169,3,306.73
11932983,7921947,9734,3,301.42
11933872,5431710,10965,3,103.78
11937816,6869827,6574,5,246.71
11938712,1205204,11498,2,437.45
11940455,5076632,19720,5,32.21
11941119,6907579,18680,1,32.7
11942886,2023166,827,1,57.09
11943182,1215024,14808,1,131.56
11949201,6597812,6859,3,370.42
11954653,1105874,15142,4,110.09
