order_id,customer_id,order_date,total_amount,payment_method,shipping_country
6254983,1956326,2021-09-30,2310.42,Credit Card,Luxembourg
7364064,1548302,2021-12-21,0.0,Credit Card,Turkmenistan
5065163,898809,2022-01-29,192.89,Cash,Martinique
2138011,1358584,2021-09-30,6355.27,Credit Card,Russian Federation
7620686,1864671,2025-04-13,7432.38,Credit Card,El Salvador
5991940,1294049,2025-06-18,3842.59,Credit Card,Samoa
7632298,203678,2022-01-21,2794.28,Credit Card,North Macedonia
1130011,1728441,2023-10-02,207.4,PayPal,Malawi
7445386,1593747,2023-11-07,3030.53,Bank Transfer,Mauritania
5226253,1477114,2022-12-19,2172.8,PayPal,Puerto Rico
1391944,1888150,2024-09-09,4245.2,Credit Card,Saint Martin
589023,716898,2023-12-05,1299.47,PayPal,Fiji
3157050,1534987,2022-12-25,2123.58,Bank Transfer,Gambia
2736084,381980,2023-01-17,445.32,Cash,Korea
4350782,1919426,2024-08-21,763.55,Bank Transfer,Argentina
2727327,1082221,2021-11-09,2253.23,Credit Card,Turkmenistan
6388564,472735,2022-01-06,2661.11,Cash,Reunion
2932296,249883,2025-07-31,4625.5,PayPal,Honduras
2360905,933460,2022-08-11,1354.62,Bank Transfer,Marshall Islands
2903929,19075,2024-10-22,1304.4,Credit Card,Equatorial Guinea
4631185,429797,2024-07-28,1785.66,Credit Card,Russian Federation
6716421,1954548,2022-05-09,3141.31,Cash,Korea
3395061,47320,2024-02-07,2010.74,Cash,Costa Rica
5747107,192641,2023-07-02,0.0,PayPal,Gambia
1887798,1276899,2024-10-31,2493.62,PayPal,Italy
7867331,1826116,2024-07-19,5130.23,PayPal,Turks and Caicos Islands
4771518,521594,2023-03-22,3621.74,Cash,Croatia
7152558,1982989,2024-09-16,2135.82,Cash,Paraguay
5032570,1263144,2022-06-04,1572.38,Cash,Georgia
1610511,638778,2023-09-29,713.2,Credit Card,Central African Republic
7047310,1131720,2024-10-28,708.03,Cash,Cocos (Keeling) Islands
7041278,597579,2022-06-25,398.14,Cash,Hong Kong
2765178,1984734,2022-06-27,2181.13,PayPal,Guinea-Bissau
1334675,1370569,2025-03-10,742.9,Bank Transfer,Honduras
5619743,1288988,2022-01-08,2533.32,Bank Transfer,Ireland
5683379,1590260,2023-09-19,1085.53,Credit Card,Kuwait
1355552,1394639,2021-12-19,0.0,PayPal,Norway
6381254,266772,2023-06-01,5924.31,Credit Card,Dominica
996734,1972802,2024-08-23,247.37,PayPal,Sao Tome and Principe
6437416,1596856,2023-05-10,332.24,Cash,Cocos (Keeling) Islands
3960634,152684,2022-08-19,601.65,PayPal,Afghanistan
369206,1888769,2023-08-01,685.08,Bank Transfer,Cook Islands
5843403,1019371,2023-07-06,0.0,Cash,Germany
3859368,777479,2025-04-26,2042.33,PayPal,Equatorial Guinea
6659612,1152772,2024-04-25,3649.49,Credit Card,Poland
5734101,1465387,2022-12-19,3044.92,Cash,Malta
1682400,232145,2021-12-06,3949.36,Cash,Brunei Darussalam
6268339,1799604,2023-04-20,2261.5,Cash,Equatorial Guinea
5192833,865288,2022-01-21,1192.3,Bank Transfer,Zambia
1945658,447635,2025-02-14,4173.62,Credit Card,Cocos (Keeling) Islands
333386,1688123,2024-12-19,3012.25,Cash,American Samoa
4787742,456916,2021-12-31,4054.12,Cash,Faroe Islands
3795092,1746018,2023-03-11,2549.29,Credit Card,Poland
2197072,1943948,2022-02-12,323.16,PayPal,Haiti
4682254,671365,2023-01-10,1492.3,Credit Card,Brazil
79421,734063,2023-08-07,1551.4,Credit Card,Guinea
4400045,1174451,2025-04-14,394.34,Cash,Paraguay
3134863,1302378,2023-03-29,536.24,Cash,Nicaragua
1393509,593104,2021-12-05,336.34,PayPal,United States Virgin Islands
1536153,597190,2024-05-06,1566.3,Credit Card,Sweden
638883,360288,2021-10-31,470.46,PayPal,Palau
2481428,1304097,2024-12-04,117.2,Bank Transfer,Faroe Islands
4996598,1762634,2021-09-05,31.83,PayPal,Puerto Rico
5967541,1247862,2023-05-28,1909.1,Cash,Syrian Arab Republic
2208649,511490,2023-07-08,2974.61,PayPal,Anguilla
1807725,535154,2023-01-13,2752.02,PayPal,Cape Verde
5273163,479314,2025-06-02,529.26,PayPal,Reunion
918583,82790,2023-09-18,3634.47,Credit Card,Burkina Faso
565986,942633,2021-12-12,466.54,Credit Card,Grenada
39407,1280097,2024-07-11,3588.29,Bank Transfer,Philippines
2539207,78205,2021-12-01,2022.49,Cash,Cook Islands
1094211,235537,2022-04-29,2016.41,Bank Transfer,Moldova
7210586,1103374,2023-10-13,3377.79,Cash,New Caledonia
4319193,130264,2022-11-24,483.7,Bank Transfer,New Zealand
7820601,819790,2023-10-26,808.78,Cash,Myanmar
3425511,1680153,2022-10-06,1952.67,PayPal,Australia
591791,1707608,2022-05-29,3713.49,Credit Card,Suriname
4181950,1810520,2024-04-01,1673.63,PayPal,El Salvador
2862913,1346735,2022-01-21,6444.58,Bank Transfer,Bahrain
5180296,1380197,2022-06-06,876.27,PayPal,Samoa
5079933,1920294,2022-04-16,1002.06,Credit Card,Cyprus
1597085,1136782,2022-11-27,1455.15,PayPal,New Zealand
2290013,50553,2023-06-03,3789.41,Credit Card,Anguilla
6684139,1118803,2024-11-02,3490.73,Credit Card,Saint Lucia
6328851,694480,2025-03-05,1489.41,Credit Card,Cook Islands
248670,944655,2023-10-15,1662.78,Credit Card,Bouvet Island (Bouvetoya)
3062305,765144,2022-01-27,712.24,Credit Card,Mongolia
7785571,1456137,2023-10-31,3387.0,PayPal,Saint Pierre and Miquelon
7281289,417054,2022-11-17,1999.48,PayPal,Korea
2123019,1342918,2024-02-18,3093.74,Cash,Timor-Leste
4590640,782906,2024-01-12,4633.4,PayPal,Uganda
2485723,430740,2021-11-11,3804.39,PayPal,Lithuania
885672,80966,2024-04-01,2120.71,PayPal,Rwanda
161814,1763300,2024-11-10,3271.27,Cash,Malta
4208235,1831368,2023-04-28,1413.39,Credit Card,India
1323261,422303,2025-03-09,842.09,Credit Card,Vanuatu
3357076,1896685,2024-02-05,4341.53,Cash,Lithuania
348885,659658,2024-01-12,1687.87,PayPal,Colombia
6780315,985047,2024-05-27,4618.6,Cash,San Marino
4801235,1167528,2021-10-04,4084.85,Cash,Norfolk Island
4206766,232280,2025-05-30,1175.02,PayPal,Austria
416110,796794,2023-11-02,4007.11,Credit Card,Oman
2432902,846601,2025-02-22,2040.98,Cash,Wallis and Futuna
1276759,624397,2022-07-03,1615.22,PayPal,Benin
431117,1243039,2022-08-15,459.55,PayPal,Venezuela
1308501,645443,2022-10-26,153.84,Bank Transfer,Trinidad and Tobago
2856920,981707,2023-06-12,531.94,Bank Transfer,Paraguay
422952,183224,2022-04-21,0.0,Cash,French Southern Territories
5403447,663067,2024-11-12,3393.66,PayPal,Ghana
2808415,1128539,2021-11-06,423.76,Credit Card,Algeria
7292653,509345,2023-04-28,1219.43,Bank Transfer,Saint Lucia
2935914,831199,2025-03-27,415.5,Credit Card,French Guiana
2898589,750869,2021-09-28,3700.59,PayPal,Argentina
833596,838645,2022-11-12,3500.08,Cash,Niue
74883,1506653,2025-03-22,1941.68,Cash,British Virgin Islands
6039552,684016,2022-10-21,351.6,PayPal,Uganda
3756945,143309,2025-07-06,1840.13,Credit Card,Tajikistan
5725041,777986,2022-02-09,2544.19,Bank Transfer,Tajikistan
1799528,194793,2021-11-10,0.0,Bank Transfer,Denmark
5669080,1372765,2022-06-02,1563.72,Credit Card,Bermuda
3382070,1687847,2024-02-17,2619.41,Cash,Christmas Island
3678047,911047,2021-11-09,1254.72,Bank Transfer,Christmas Island
6074270,1890865,2024-08-11,1902.79,Cash,Mauritius
3857721,986692,2022-09-22,2220.07,Bank Transfer,Philippines
3959317,137474,2024-09-24,4370.77,Cash,Monaco
6584161,1727341,2023-01-27,851.68,Cash,Cameroon
2802555,1455217,2023-10-12,3691.33,Credit Card,Luxembourg
2004189,1861931,2021-12-14,378.95,PayPal,Yemen
4875974,621480,2024-09-15,2695.29,Credit Card,Seychelles
609722,1670116,2023-09-23,1364.49,PayPal,Belarus
7194093,1600605,2025-04-23,477.22,Cash,United States of America
114906,302587,2025-07-28,730.13,Credit Card,Faroe Islands
1046747,712667,2024-07-28,2488.83,Bank Transfer,Martinique
426616,1005693,2024-07-04,837.5,Credit Card,Netherlands Antilles
295308,980484,2024-06-21,1252.8,Credit Card,Montserrat
1656707,1071750,2024-02-13,2101.59,PayPal,Spain
64747,1791704,2023-12-27,3645.38,Bank Transfer,Wallis and Futuna
4671258,1585930,2023-05-04,295.66,PayPal,Sweden
517174,1386355,2025-03-15,1706.9,Credit Card,Czech Republic
923827,1870097,2022-12-11,945.28,Credit Card,Comoros
7241383,151912,2023-01-04,1684.74,Cash,Macao
6951106,319937,2024-06-15,374.89,Credit Card,Western Sahara
6642239,1952085,2021-10-20,4380.74,Bank Transfer,Jamaica
4720708,726947,2022-11-11,0.0,PayPal,Algeria
6909245,1070373,2022-07-03,1374.38,Bank Transfer,Lithuania
2249213,1397893,2023-03-23,1614.23,Cash,Guinea-Bissau
1304303,682765,2024-04-18,1101.45,Credit Card,Ecuador
1104049,1802385,2021-09-13,1225.7,Credit Card,Bosnia and Herzegovina
1295427,446001,2024-12-11,593.7,PayPal,Austria
5437477,482522,2023-12-14,1766.34,Credit Card,Lesotho
5696233,1760012,2022-12-17,567.18,Cash,Nauru
5475019,1592630,2022-06-23,1016.33,Bank Transfer,Swaziland
2358006,891476,2022-08-18,1204.25,PayPal,Falkland Islands (Malvinas)
2953682,1311514,2022-05-28,2012.17,Credit Card,Isle of Man
6866103,1783288,2024-12-12,882.0,Bank Transfer,Uzbekistan
5398509,322904,2024-01-27,1158.03,Credit Card,Wallis and Futuna
5239865,1552528,2024-04-25,0.0,PayPal,United States of America
7507554,927901,2024-05-05,1227.7,PayPal,Saint Vincent and the Grenadines
563641,76633,2021-09-16,1625.97,Cash,Turkmenistan
1829226,1689623,2023-06-30,3173.67,Cash,Mauritania
7060194,1000787,2023-08-28,82.36,Cash,Bolivia
2084980,1574730,2025-04-29,4331.58,Cash,Cuba
4084915,487609,2022-01-24,2931.01,PayPal,Cuba
4482563,274306,2021-10-01,1983.48,Bank Transfer,Indonesia
3576428,1918268,2022-02-10,4274.15,Bank Transfer,Puerto Rico
5818340,80680,2023-06-22,0.0,Cash,Myanmar
6493780,960187,2021-12-20,5479.2,Bank Transfer,Iraq
5691030,533513,2023-03-15,1669.14,PayPal,Norfolk Island
2787589,1352502,2022-08-01,770.52,Cash,Slovenia
6234413,699979,2022-08-22,2795.81,Credit Card,New Caledonia
3372005,903968,2025-08-19,814.4,Cash,Anguilla
1490058,470580,2023-05-10,726.2,Bank Transfer,Senegal
6049608,323282,2024-12-23,4612.18,Credit Card,Fiji
3370640,655541,2022-08-06,3505.49,PayPal,Portugal
2974540,887803,2022-12-11,1904.83,Cash,Kenya
2831978,130911,2022-04-01,2239.42,Cash,Czech Republic
5668469,823948,2024-09-21,7155.95,PayPal,Bahrain
6868417,490795,2022-10-09,2822.06,Credit Card,Rwanda
803872,866298,2023-01-26,695.6,PayPal,Uganda
6733971,1097001,2024-08-16,4426.87,Cash,Congo
5201312,1189075,2025-02-23,3203.18,Cash,Turks and Caicos Islands
6962617,1660884,2022-05-14,2969.08,Credit Card,Senegal
10001,1957870,2022-02-24,1102.12,Bank Transfer,Zimbabwe
3540580,1802999,2022-03-11,1292.75,Bank Transfer,Bahamas
1866189,1684747,2023-07-27,963.6,Credit Card,Angola
6106589,1467097,2022-11-05,1753.29,Bank Transfer,Burundi
4975840,1269526,2025-01-06,85.81,Credit Card,Ethiopia
7547162,1884811,2023-03-23,2363.58,PayPal,Thailand
1885834,64978,2023-03-07,422.29,Cash,Lao People's Democratic Republic
879157,1120706,2022-04-25,97.29,Bank Transfer,New Caledonia
7368280,730009,2025-03-27,326.61,Bank Transfer,French Guiana
7914492,1077924,2023-06-24,830.76,Cash,Belize
3684999,1942936,2022-05-08,0.0,PayPal,Lao People's Democratic Republic
4381097,1269437,2021-10-25,2024.0,Cash,Cote d'Ivoire
7537438,1250687,2024-01-27,55.76,Bank Transfer,Ukraine
2324831,550181,2022-02-16,4926.34,Credit Card,Barbados
3052159,855648,2025-01-18,2179.9,PayPal,Mexico
4546064,1161117,2021-10-02,844.62,Bank Transfer,Monaco
6914654,1383417,2025-03-22,2949.44,PayPal,Cuba
1850544,1849408,2022-12-07,1279.88,Cash,Burkina Faso
4889744,1344468,2024-04-26,3318.17,Credit Card,Cyprus
7156201,1222425,2023-09-15,0.0,PayPal,United States of America
837089,47854,2024-12-18,3429.42,Cash,Monaco
7983102,1900120,2023-06-06,5176.89,PayPal,Cuba
3915159,1677129,2022-01-31,1372.48,Credit Card,Iceland
729860,1841297,2024-01-28,0.0,Credit Card,Papua New Guinea
801098,1056783,2024-03-15,2048.01,PayPal,Guinea-Bissau
5805415,315087,2022-09-11,3360.49,Bank Transfer,Seychelles
2410649,1555160,2021-11-10,2189.71,PayPal,Djibouti
7130657,710864,2023-05-03,44.48,Credit Card,Austria
3715449,566807,2025-03-28,352.83,Cash,Suriname
2044622,592043,2025-08-19,3748.43,Cash,Kenya
1905817,22167,2024-03-15,1946.64,Bank Transfer,Panama
334094,1756016,2025-02-13,1844.28,PayPal,Tuvalu
1864657,305562,2022-05-25,3914.67,Bank Transfer,Guam
2739414,847150,2024-01-07,3987.28,PayPal,Poland
361978,184988,2021-11-06,2089.3,Cash,Pitcairn Islands
2683795,59396,2025-03-01,1973.6,Bank Transfer,Hungary
2255042,700277,2024-05-05,473.93,Bank Transfer,French Guiana
5994779,353994,2025-05-03,2450.27,Bank Transfer,Faroe Islands
6398372,1203083,2024-01-10,4306.23,PayPal,Zimbabwe
2370782,1017926,2023-09-22,1025.38,Bank Transfer,Antigua and Barbuda
4405963,1145917,2024-07-24,1575.95,PayPal,Kuwait
1758866,1021991,2022-02-21,4131.29,PayPal,Iran
7397606,27827,2022-12-25,871.95,Bank Transfer,Kuwait
4137878,1053389,2023-02-04,3552.15,Cash,Antarctica (the territory South of 60 deg S)
3254903,1458849,2025-01-26,3002.48,PayPal,Rwanda
2132313,816937,2021-10-14,1009.98,Credit Card,Nigeria
1176969,110863,2024-01-13,3311.68,Bank Transfer,Iraq
250656,800567,2022-05-25,477.89,PayPal,Mexico
3313618,1058514,2025-03-12,2324.5,PayPal,Cameroon
4627017,1892103,2024-03-28,0.0,Credit Card,Trinidad and Tobago
5901610,135250,2024-12-07,1063.18,PayPal,Uruguay
7707190,762487,2024-06-09,3498.14,Cash,Romania
489128,1287539,2025-02-09,691.57,Cash,Niger
1986687,164020,2024-02-19,188.1,Bank Transfer,Norfolk Island
1480016,1549684,2025-06-02,895.86,Cash,Papua New Guinea
4215652,208482,2023-08-05,440.79,Credit Card,Portugal
5921879,1200534,2024-11-24,267.02,Credit Card,Indonesia
2808139,914479,2023-08-03,2456.85,Bank Transfer,Bouvet Island (Bouvetoya)
7614717,119233,2023-11-05,2889.93,PayPal,British Virgin Islands
4184479,701581,2022-09-28,538.8,Bank Transfer,Lesotho
7494982,1603198,2025-03-02,1420.95,Bank Transfer,Italy
5766220,490982,2022-08-06,0.0,Bank Transfer,Falkland Islands (Malvinas)
383592,1757267,2024-11-15,2591.45,PayPal,Tokelau
3873186,698174,2022-06-25,1714.39,Credit Card,Lesotho
7208556,1186315,2023-04-06,1793.96,Bank Transfer,Taiwan
7836067,641788,2022-05-20,396.05,Cash,Egypt
7104879,625359,2024-05-08,4413.66,Cash,Czech Republic
2672869,817212,2023-04-22,28.01,Credit Card,Kuwait
17581,1986038,2022-10-28,1354.77,Bank Transfer,Canada
1020261,1367088,2025-05-09,2086.67,Credit Card,Mexico
2723356,1176217,2025-05-17,1229.34,Bank Transfer,Isle of Man
5722687,912137,2021-11-15,570.41,Bank Transfer,Moldova
669650,1624956,2023-10-21,0.0,Credit Card,British Virgin Islands
6996462,1488561,2023-03-11,5984.12,Credit Card,Mauritius
319086,1851680,2022-10-08,2415.43,Bank Transfer,Gibraltar
1724342,798533,2023-12-31,1588.11,Bank Transfer,United Arab Emirates
360998,1410424,2025-04-18,518.12,Bank Transfer,Nepal
6282961,1757573,2025-03-30,3572.2,Cash,Gabon
3502392,1267965,2022-07-06,0.0,Cash,Bosnia and Herzegovina
6075978,1147230,2022-04-30,418.65,Credit Card,Guadeloupe
7471938,767490,2024-05-03,2080.94,PayPal,Sao Tome and Principe
2704047,259704,2022-01-01,1488.54,Cash,Lesotho
5694686,647733,2023-01-22,0.0,PayPal,New Zealand
5166155,1946462,2025-02-24,458.27,PayPal,Northern Mariana Islands
7561416,837479,2023-05-22,3058.56,Cash,Lao People's Democratic Republic
7280165,552191,2023-02-01,2170.56,PayPal,El Salvador
7846082,853460,2025-03-07,4001.23,Credit Card,Yemen
205604,557039,2021-10-14,5397.39,Credit Card,Cote d'Ivoire
6974398,128677,2022-09-24,3353.36,Cash,Zimbabwe
7475136,1089934,2022-12-25,2283.67,Credit Card,Sierra Leone
5249966,838335,2023-03-28,1049.79,Bank Transfer,Indonesia
721870,540747,2024-10-27,2969.9,Bank Transfer,Montenegro
7262419,101298,2025-01-30,362.12,Credit Card,Dominica
6085706,1160390,2023-09-13,1162.82,Bank Transfer,Kiribati
4913490,1877539,2021-11-16,3240.89,Bank Transfer,Slovenia
359696,127699,2022-07-03,385.67,PayPal,United Kingdom
7555407,1442330,2025-01-18,3557.9,Cash,Iraq
3966545,504504,2025-08-18,652.95,Credit Card,Martinique
7202224,536518,2023-11-12,3769.43,PayPal,Myanmar
841494,396645,2022-12-20,3532.23,PayPal,Sao Tome and Principe
1733702,1112993,2024-02-01,2198.6,Credit Card,Ireland
546829,1417584,2023-06-08,421.77,Bank Transfer,Guinea
972277,543133,2024-11-19,1907.03,Cash,Saint Martin
3399370,1819692,2022-07-05,2104.26,Credit Card,French Polynesia
3533307,1031470,2025-03-01,3251.03,Bank Transfer,Algeria
3887951,1534397,2024-05-11,4304.8,Credit Card,Saint Barthelemy
1325911,298124,2024-06-27,908.47,Bank Transfer,Syrian Arab Republic
4332233,788199,2024-02-07,2722.05,Cash,Malta
2196712,359049,2022-08-08,135.68,PayPal,Malta
1307565,1955625,2025-06-05,344.05,Cash,Israel
110885,674584,2024-09-05,397.04,PayPal,Falkland Islands (Malvinas)
4474603,1370247,2024-04-12,1130.52,PayPal,Comoros
6972029,215106,2025-06-08,2786.29,Credit Card,Jamaica
6182762,882024,2024-12-03,2668.43,Credit Card,Slovakia (Slovak Republic)
1389106,596043,2024-02-15,2469.82,Credit Card,Libyan Arab Jamahiriya
4196278,1446239,2021-10-14,2369.64,PayPal,Czech Republic
5995227,980264,2022-03-28,1249.97,PayPal,Bosnia and Herzegovina
4375901,1569234,2022-12-22,382.74,PayPal,Uruguay
3699783,122757,2022-02-22,5202.51,Bank Transfer,United States Virgin Islands
460487,170458,2022-05-22,2859.49,PayPal,Netherlands Antilles
6356145,823819,2024-05-30,1265.59,PayPal,New Caledonia
3479775,1167581,2023-01-09,3991.67,Cash,Ecuador
216406,440259,2023-03-25,1196.07,Cash,Puerto Rico
7904771,1902243,2022-12-19,2425.22,Credit Card,Argentina
7355861,316225,2023-01-05,3323.4,Credit Card,Senegal
6764768,1544074,2023-11-30,5093.12,Cash,Burundi
5659387,577019,2024-12-02,3559.82,Credit Card,Lesotho
1020166,1989160,2021-11-28,3090.97,Bank Transfer,Afghanistan
6216985,1895568,2023-01-12,1572.64,Bank Transfer,Bermuda
2132211,1328579,2022-01-17,2934.33,Bank Transfer,Greenland
7966422,220666,2023-12-30,2152.3,PayPal,Micronesia
3000398,529032,2022-03-10,947.43,Credit Card,Afghanistan
753528,53095,2022-05-31,135.43,Credit Card,Guadeloupe
263418,1561818,2021-10-02,1742.32,Bank Transfer,Liberia
1249381,1333507,2023-08-23,580.12,Cash,Montserrat
4911231,253036,2022-07-10,284.13,PayPal,United States of America
6709720,1119413,2022-08-20,1514.34,PayPal,Iraq
7028203,936553,2022-03-02,1551.66,PayPal,Nicaragua
2045474,1692922,2022-11-10,4751.7,Bank Transfer,Falkland Islands (Malvinas)
7460716,326155,2022-06-03,3241.74,PayPal,Turkey
7842233,1757170,2022-10-11,2280.31,Bank Transfer,Cuba
7583112,1786555,2024-04-10,1087.35,Bank Transfer,Cayman Islands
3119299,1636277,2024-04-13,316.02,Credit Card,Lesotho
6095692,912568,2022-11-30,0.0,Cash,Congo
1005526,1884339,2022-05-01,4718.15,PayPal,Korea
7873679,1772532,2022-08-13,2139.51,Cash,Mongolia
6362985,1720325,2025-04-26,427.05,Cash,Eritrea
1722162,1692932,2022-05-07,885.6,Bank Transfer,Luxembourg
1463280,1572866,2023-07-26,810.52,Credit Card,Panama
6986976,56296,2022-08-24,1630.27,Cash,Tonga
6753953,263930,2024-03-06,0.0,Credit Card,Congo
6044912,1680273,2021-12-01,933.22,Bank Transfer,Argentina
6874496,335073,2023-08-17,863.36,Credit Card,Kiribati
2653499,1184488,2021-09-18,3503.89,Cash,Anguilla
7116160,476354,2022-08-01,3136.86,Cash,Ukraine
7440185,493228,2025-08-02,4655.27,Credit Card,Guam
3152089,546997,2022-07-03,2980.35,Credit Card,Oman
5168532,806845,2023-01-30,3130.55,Bank Transfer,Ecuador
6733394,277151,2022-08-24,3679.23,PayPal,Azerbaijan
1460675,841045,2022-04-12,2100.92,PayPal,Malta
3735727,1661071,2022-08-02,0.0,Credit Card,Hong Kong
3133969,1269065,2024-01-13,1923.0,Bank Transfer,Dominican Republic
6603603,1470798,2024-09-26,2465.8,PayPal,Grenada
5830142,1465716,2024-07-22,5871.6,PayPal,Saint Barthelemy
4231791,1969962,2023-03-17,5355.51,Credit Card,Argentina
1288211,1745129,2021-09-04,1983.14,Credit Card,Australia
2789923,689343,2024-03-01,2982.83,PayPal,Morocco
2923922,312585,2022-05-25,5024.85,Credit Card,China
6279359,776198,2022-12-28,1448.87,Credit Card,Portugal
5269868,187646,2023-11-20,813.3,Bank Transfer,El Salvador
4896825,586630,2024-04-18,4025.85,Bank Transfer,Liechtenstein
2850422,1698113,2025-04-11,813.15,PayPal,Dominica
7073116,199084,2024-11-20,2397.58,Credit Card,Korea
4199117,1812529,2024-04-02,391.8,Bank Transfer,Bangladesh
3572474,568609,2023-01-15,5175.43,Bank Transfer,Chad
30363,524356,2021-11-30,1913.92,Cash,Singapore
4498054,1244949,2022-12-09,4072.9,PayPal,Somalia
5533129,1550753,2023-11-13,553.61,PayPal,Malta
6977411,630182,2024-09-04,2270.17,Cash,Chad
1618966,87803,2022-08-24,448.71,Bank Transfer,Bolivia
5056444,1039708,2022-07-12,1111.5,Cash,Cook Islands
4690183,1883651,2024-09-27,955.48,PayPal,Marshall Islands
3595506,375763,2021-12-12,995.0,Bank Transfer,Macao
2368208,1256359,2021-11-27,0.0,PayPal,Antigua and Barbuda
7327264,513830,2024-01-11,1714.17,Cash,Canada
1662980,943689,2021-10-20,348.12,PayPal,Equatorial Guinea
2176131,1314509,2023-12-12,0.0,PayPal,Tunisia
4893139,1591451,2023-04-14,0.0,Credit Card,Macao
7922933,1811633,2023-10-11,0.0,Bank Transfer,Rwanda
3944268,1336637,2025-05-31,0.0,Credit Card,Puerto Rico
4036622,1085407,2025-05-01,1638.21,Credit Card,French Southern Territories
6907579,251674,2022-08-03,32.7,Bank Transfer,Austria
2444275,434576,2023-08-11,4775.3,Bank Transfer,Armenia
969,1696624,2024-02-05,4500.08,Cash,Chad
4574783,700490,2023-01-20,2688.39,PayPal,Uzbekistan
6307439,1366042,2024-12-29,0.0,PayPal,Brazil
6390541,1486931,2024-01-30,1082.96,Cash,Azerbaijan
2700183,170034,2024-11-30,3313.08,Bank Transfer,Syrian Arab Republic
2389837,492294,2022-12-24,3279.19,Credit Card,Nigeria
6571019,440373,2025-05-26,4263.45,Credit Card,Austria
5313821,788031,2024-02-19,259.34,Cash,Aruba
2608686,1730002,2022-08-30,6179.1,Cash,Taiwan
3172529,56057,2024-07-16,18.08,Cash,Hong Kong
7267775,1293320,2024-08-01,22.82,Bank Transfer,Cote d'Ivoire
7521678,1844100,2024-02-24,1091.15,Credit Card,Togo
1217052,62608,2023-08-03,373.23,Credit Card,Zimbabwe
5503754,210875,2021-10-22,1213.55,Cash,Colombia
3032421,1671251,2023-09-04,2454.87,PayPal,Georgia
5506223,857382,2024-09-14,1182.28,Bank Transfer,Paraguay
3131129,1571990,2024-10-05,220.17,Bank Transfer,Sierra Leone
2138177,1303935,2023-04-12,3981.34,PayPal,Kenya
7888557,1065227,2023-03-13,1777.12,PayPal,Gambia
3990042,1600566,2024-12-25,2152.39,Cash,United Kingdom
5312382,372102,2022-11-10,3337.35,Bank Transfer,Saint Pierre and Miquelon
6061954,1872500,2023-11-16,926.25,Credit Card,North Macedonia
1383734,1872298,2022-09-13,1746.83,PayPal,Cocos (Keeling) Islands
4139424,1977954,2022-09-04,2528.92,PayPal,Denmark
3895493,853751,2024-02-15,4325.6,Credit Card,Congo
7645397,1500461,2022-02-12,481.96,Cash,Cyprus
5915970,1805332,2024-12-03,2016.76,Credit Card,Finland
852011,1497617,2022-08-29,7358.23,Bank Transfer,Bulgaria
7991567,591747,2021-12-11,1750.7,Credit Card,Uruguay
6833936,1509773,2024-02-20,2963.55,Credit Card,Netherlands
7363178,401102,2022-09-30,268.62,PayPal,Timor-Leste
2576907,1695374,2024-10-06,120.14,PayPal,Puerto Rico
5428764,817687,2025-01-21,1871.61,Cash,Indonesia
7055447,247325,2025-06-05,47.19,Credit Card,Niger
4253620,57047,2023-11-13,3554.69,PayPal,Bosnia and Herzegovina
6118097,92934,2025-01-03,0.0,Cash,Brazil
1835078,391750,2024-02-06,0.0,Cash,Tokelau
2377655,487611,2025-08-22,6426.52,Cash,Somalia
843596,1778064,2025-06-22,1572.94,Bank Transfer,Moldova
274811,78748,2021-11-05,293.25,Cash,Madagascar
2385774,289217,2022-05-22,1075.53,Cash,Vanuatu
2435377,1893698,2022-07-11,4453.24,PayPal,Uzbekistan
3524437,863331,2024-01-14,1723.23,Cash,Spain
211837,341276,2023-09-03,1193.45,Bank Transfer,Cook Islands
2220587,570006,2023-02-02,5451.7,Credit Card,Germany
1306000,789607,2022-07-27,1177.31,Cash,Honduras
3097008,1750264,2024-03-13,2623.98,Bank Transfer,New Zealand
3234269,867197,2022-04-01,1327.68,Credit Card,Cape Verde
5374671,1639856,2023-03-14,941.71,Bank Transfer,Mayotte
1632260,885922,2023-04-03,2954.93,Credit Card,Nigeria
1321806,12228,2025-08-26,4076.22,Cash,Cote d'Ivoire
1658134,1277117,2024-06-11,1339.26,Credit Card,Afghanistan
5637077,998729,2023-06-18,1106.67,Bank Transfer,Philippines
3935035,1976383,2023-01-04,0.0,Cash,Solomon Islands
2049917,1968977,2025-06-30,263.58,Bank Transfer,Lebanon
827085,319260,2022-06-17,5350.51,Credit Card,Uganda
6004194,770588,2023-05-14,0.0,Cash,Mexico
7851203,667706,2024-11-16,828.33,PayPal,Latvia
2359104,1313432,2023-09-29,2134.1,Credit Card,Maldives
1505269,111556,2023-05-10,4223.8,PayPal,Palau
4479309,1440094,2024-06-01,1961.52,Cash,Slovakia (Slovak Republic)
1431655,1182184,2022-03-11,953.56,PayPal,Pitcairn Islands
1086129,530362,2025-05-30,0.0,Bank Transfer,Tunisia
6503371,1058023,2021-10-22,2558.03,PayPal,Falkland Islands (Malvinas)
5581204,521952,2025-03-20,361.12,Bank Transfer,Thailand
4536379,1682053,2025-08-17,3129.11,Cash,Afghanistan
5814864,1988436,2023-04-08,1917.36,Credit Card,Cambodia
3844295,85735,2024-07-25,0.0,Cash,Samoa
4204965,1891681,2023-01-27,0.0,Credit Card,Equatorial Guinea
5582944,1252691,2023-12-26,1730.81,Credit Card,Bolivia
