product_id,product_name,category,price,stock_quantity,brand
11235,Attack Small,Electronics,187.95,930,BrandC
11238,Network Guy,Electronics,121.4,795,BrandA
11240,Religious Sort,Beauty,362.08,385,BrandD
11243,Head One,Books,484.43,208,BrandB
11246,Soon Cause,Beauty,225.97,260,BrandA
11249,Customer Modern,Toys,164.87,798,BrandD
11255,Able Air,Electronics,293.24,773,BrandD
11257,Relationship Choose,Electronics,327.4,16,BrandA
11258,Likely Both,Books,270.56,632,BrandC
11259,None Near,Toys,451.67,656,BrandC
11261,Hair Tend,Electronics,472.03,155,BrandC
11263,During Middle,Toys,341.23,522,BrandD
11265,Water Allow,Toys,249.36,530,BrandD
11266,Realize Activity,Electronics,315.09,154,BrandA
11269,Tend Fine,Clothing,337.02,561,BrandC
11271,Wind Agency,Beauty,292.42,553,BrandC
11272,Everyone Series,Clothing,196.67,217,BrandA
11273,Reason Fine,Electronics,142.63,700,BrandD
11274,Already General,Toys,123.77,842,BrandA
11276,Have Score,Electronics,386.91,268,BrandD
11280,Picture Range,Clothing,248.49,725,BrandB
11287,Result Yes,Toys,410.03,122,BrandC
11289,Loss Yourself,Electronics,316.39,172,BrandC
11290,Them Seek,Beauty,198.57,363,BrandD
11298,Important Skill,Beauty,181.6,657,BrandB
11299,Worry Issue,Beauty,425.93,189,BrandD
11300,Nation Final,Books,63.59,105,BrandA
11301,Baby Reduce,Books,21.77,857,BrandA
11302,Color Ever,Electronics,12.38,908,BrandA
11303,Remain Push,Books,38.33,764,BrandA
11304,Everybody Adult,Clothing,150.95,71,BrandD
11305,Whatever Very,Books,439.75,299,BrandB
11306,Staff Building,Clothing,170.48,868,BrandB
11309,Federal Already,Electronics,34.91,181,BrandB
11310,Result Science,Home,349.99,296,BrandA
11311,Congress Upon,Toys,151.68,183,BrandC
11313,Wife Program,Books,485.41,903,BrandA
11315,Return Machine,Clothing,153.43,722,BrandB
11320,Another Away,Home,412.7,187,BrandA
11322,Move Good,Home,132.87,676,BrandD
11327,Else Site,Toys,95.9,772,BrandA
11328,Receive Guess,Toys,453.62,397,BrandD
11333,Wind Less,Electronics,109.32,102,BrandD
11334,Right Author,Clothing,46.09,934,BrandC
11335,Election Want,Home,254.47,186,BrandB
11336,Strategy Audience,Home,435.91,900,BrandD
11338,Rather Growth,Clothing,171.75,495,BrandA
11340,Knowledge Finally,Beauty,168.29,287,BrandD
11341,Foreign Better,Toys,358.89,294,BrandA
11342,Stuff Car,Clothing,363.2,675,BrandD
11348,Receive Conference,Clothing,383.3,838,BrandB
11349,Cover Lot,Toys,345.23,242,BrandD
11350,Religious Protect,Clothing,263.33,327,BrandB
11353,Member Good,Home,420.97,406,BrandD
11357,Down Water,Beauty,327.68,163,BrandD
11358,Hold Public,Beauty,184.3,275,BrandA
11359,Environment Sister,Toys,187.65,820,BrandC
11360,Need Carry,Home,68.11,88,BrandC
11362,Growth Professional,Books,306.36,941,BrandD
11364,People Rather,Toys,192.07,504,BrandB
11365,Month Fund,Home,130.76,652,BrandC
11367,Risk Century,Clothing,354.77,678,BrandB
11368,Cold Charge,Electronics,234.97,457,BrandB
11369,Wonder Simple,Electronics,291.93,355,BrandB
11370,Door Operation,Toys,380.07,484,BrandC
11373,Throw Natural,Clothing,312.37,120,BrandD
11376,Agency Continue,Home,296.78,238,BrandC
11377,Room Alone,Toys,155.39,957,BrandC
11381,Campaign Responsibility,Electronics,295.16,627,BrandA
11383,Herself Up,Home,337.03,109,BrandB
11384,Never Music,Toys,484.0,750,BrandD
11386,Weight Shoulder,Home,80.7,590,BrandD
11387,Begin Management,Clothing,364.87,315,BrandD
11388,Result Image,Books,95.81,888,BrandC
11389,Record Air,Toys,160.47,242,BrandC
11391,Notice Medical,Books,407.78,731,BrandB
11394,Near Young,Toys,443.3,168,BrandB
11396,Radio Seem,Clothing,263.87,193,BrandD
11399,Dog Line,Beauty,340.65,380,BrandC
11400,Mouth Full,Toys,206.53,841,BrandA
11404,Vote Community,Clothing,65.95,824,BrandD
11406,Compare Believe,Clothing,52.56,894,BrandB
11407,Land Structure,Beauty,290.65,908,BrandA
11409,Support Way,Beauty,372.45,705,BrandD
11410,Increase Whose,Beauty,340.49,631,BrandB
11411,Family Media,Books,499.69,517,BrandC
11417,The Throughout,Electronics,138.69,687,BrandA
11419,Receive General,Toys,63.27,643,BrandA
11422,Such Financial,Books,134.12,697,BrandA
11425,Task Raise,Beauty,150.59,667,BrandD
11426,Reduce He,Books,301.72,48,BrandA
11427,Play Nice,Electronics,369.33,261,BrandA
11430,Must Chair,Clothing,77.74,32,BrandB
11431,Guess Concern,Toys,14.11,849,BrandB
11432,Lot Provide,Toys,119.03,950,BrandC
11438,Herself Must,Electronics,367.33,791,BrandC
11439,I Yard,Beauty,133.13,624,BrandC
11441,Partner Word,Beauty,312.15,460,BrandA
11443,Attention Without,Electronics,487.93,338,BrandB
11444,Meet Close,Books,314.97,371,BrandC
11445,Protect Organization,Books,178.92,745,BrandC
11447,Respond Across,Electronics,297.59,153,BrandD
11452,Offer Little,Electronics,331.29,57,BrandB
11453,Low Become,Home,16.68,190,BrandA
11455,Let Others,Home,194.82,764,BrandA
11459,Rock Learn,Toys,158.37,960,BrandC
11460,Arrive Article,Beauty,236.39,115,BrandD
11463,Quickly Film,Toys,282.62,568,BrandB
11464,As Statement,Home,462.4,670,BrandC
11466,Local Radio,Home,496.41,910,BrandD
11467,Ready Believe,Books,173.76,69,BrandA
11468,Bring Adult,Electronics,94.52,281,BrandB
11469,At Kind,Books,246.78,797,BrandA
11471,Cause Record,Home,257.68,786,BrandD
11472,Woman Take,Electronics,303.39,694,BrandC
11474,Summer Similar,Clothing,442.93,143,BrandD
11475,Consumer Though,Electronics,208.05,45,BrandB
11478,Modern Occur,Beauty,150.58,26,BrandD
11479,Grow Later,Home,356.54,581,BrandA
11482,Lawyer Job,Toys,458.19,410,BrandC
11485,Act Similar,Clothing,206.16,966,BrandA
11491,Me Amount,Home,441.4,712,BrandC
11492,Tree Whom,Beauty,54.96,611,BrandD
11494,Institution Only,Toys,238.44,35,BrandC
11497,Opportunity Might,Home,400.47,482,BrandD
11498,Benefit Race,Clothing,437.45,297,BrandA
11501,Condition Stop,Electronics,270.6,32,BrandD
11503,Career Mrs,Beauty,332.08,179,BrandA
11508,Yeah Before,Home,137.44,247,BrandC
11509,Tend Number,Electronics,226.34,295,BrandC
11511,Various Pay,Books,286.22,263,BrandD
11516,Yeah Easy,Toys,251.05,520,BrandC
11519,Attention Number,Home,124.0,382,BrandD
11521,Care Nation,Clothing,305.78,31,BrandD
11522,Know Fish,Electronics,138.08,185,BrandC
11524,Myself Soldier,Home,482.99,107,BrandA
11526,Add Truth,Electronics,47.1,14,BrandA
11527,Once Play,Beauty,303.78,137,BrandA
11529,Try Section,Toys,59.77,390,BrandD
11530,Group Democratic,Electronics,315.73,101,BrandC
11531,Occur Standard,Electronics,240.02,82,BrandC
11534,Mention Sister,Electronics,319.02,807,BrandA
11535,Feeling Owner,Electronics,374.9,650,BrandB
11537,National Between,Clothing,18.45,585,BrandB
11543,Country Which,Electronics,403.01,289,BrandD
11545,Crime Computer,Electronics,182.38,871,BrandA
11546,Away Than,Toys,19.8,134,BrandD
11548,Kid May,Books,33.17,670,BrandD
11550,Able Face,Electronics,146.7,557,BrandB
11552,Agency Stay,Books,45.93,600,BrandD
11557,Development Tough,Books,465.12,467,BrandC
11558,Senior Car,Beauty,340.39,505,BrandB
11560,Different Character,Toys,79.62,498,BrandB
11561,Daughter Language,Home,169.53,676,BrandD
11563,Gun Respond,Books,145.41,751,BrandD
11565,Score Firm,Electronics,446.05,710,BrandD
11572,Mission Listen,Toys,250.05,835,BrandB
11574,Say Result,Books,16.06,415,BrandC
11575,Life Should,Electronics,299.04,394,BrandD
11576,Station Cup,Books,268.05,38,BrandD
11577,Policy Bag,Toys,360.05,882,BrandC
11580,Exactly Painting,Clothing,178.62,548,BrandA
11583,Hair Paper,Books,463.88,237,BrandC
11584,Go Spend,Books,324.78,981,BrandB
11586,Entire Source,Beauty,122.1,477,BrandA
11589,Out Approach,Electronics,79.2,46,BrandC
11592,Wrong As,Toys,171.08,770,BrandB
11594,Throughout Final,Beauty,416.83,706,BrandD
11595,Republican Southern,Books,489.04,996,BrandD
11596,Relate Girl,Clothing,397.29,132,BrandB
11599,Job Face,Toys,487.47,629,BrandD
11600,Defense Standard,Electronics,204.19,270,BrandA
11604,Chair About,Home,412.62,253,BrandA
11607,Mention Agree,Electronics,438.55,445,BrandA
11609,Guess Door,Books,263.15,373,BrandD
11610,All Score,Home,499.76,17,BrandD
11612,Real Tv,Toys,93.82,183,BrandB
11614,Professional System,Books,14.75,408,BrandC
11617,Compare Tax,Books,201.21,844,BrandD
11620,Case Head,Clothing,236.24,817,BrandD
11628,Box Thank,Home,356.78,236,BrandD
11630,Mind Something,Books,56.77,609,BrandB
11632,Case Letter,Electronics,476.07,977,BrandA
11633,Thousand Every,Books,364.51,972,BrandB
11636,Generation Whole,Toys,384.24,433,BrandC
11645,Generation Bed,Home,122.21,526,BrandD
11648,Make Relationship,Books,125.86,44,BrandC
11652,Not Main,Electronics,113.75,671,BrandC
11657,Say Good,Clothing,132.83,46,BrandC
11658,Laugh Happen,Toys,280.68,530,BrandB
11659,Summer List,Books,435.88,929,BrandA
11661,Scientist Man,Electronics,16.83,545,BrandC
11664,Effort Letter,Beauty,221.49,411,BrandA
11673,Performance Face,Electronics,405.49,720,BrandB
11676,Fill Heart,Electronics,40.05,794,BrandB
11677,Follow Degree,Books,172.02,213,BrandD
11678,Name Commercial,Clothing,380.77,209,BrandA
11680,Account Reality,Books,288.41,611,BrandC
11684,Expert Head,Books,314.54,858,BrandC
11688,Concern Program,Beauty,152.45,45,BrandB
11689,Dinner Would,Toys,370.48,0,BrandC
11691,Believe Share,Electronics,120.55,478,BrandA
11693,Range Whom,Home,323.86,797,BrandD
11695,Big Smile,Home,304.39,912,BrandB
11696,Evening Take,Toys,169.51,394,BrandD
11700,Nor Collection,Home,195.34,247,BrandC
11703,Seat Nothing,Toys,224.28,493,BrandB
11708,Lot Fill,Books,323.05,360,BrandB
11709,Trouble Bring,Beauty,203.97,608,BrandD
11712,Behind Success,Electronics,419.66,486,BrandB
11718,Rather Learn,Clothing,464.42,648,BrandC
11722,Base Finish,Clothing,338.03,80,BrandC
11725,This Everybody,Electronics,318.82,315,BrandD
11726,Brother Guess,Toys,247.55,492,BrandD
11728,Talk Response,Books,131.9,312,BrandB
11730,Plant Else,Toys,96.37,204,BrandB
11732,Determine Second,Clothing,230.15,732,BrandC
11734,List Keep,Electronics,52.65,334,BrandC
11738,Rich Quite,Electronics,76.67,924,BrandC
11741,Away Mrs,Home,53.91,713,BrandB
11742,Number Deep,Beauty,169.6,858,BrandC
11744,Full Affect,Clothing,449.15,924,BrandB
11746,These Food,Clothing,82.25,617,BrandC
11747,Movement Serve,Clothing,243.82,831,BrandD
11748,Live Management,Electronics,20.92,953,BrandD
11751,Set Method,Beauty,195.87,858,BrandB
11752,Soon Professor,Clothing,462.94,311,BrandC
11753,Forget Late,Home,40.16,761,BrandD
11755,Republican Product,Electronics,177.61,819,BrandB
11758,Teach Peace,Beauty,46.66,48,BrandC
11762,Difference Range,Beauty,223.07,420,BrandA
11763,Deep Study,Toys,150.06,731,BrandA
11764,Outside Dog,Beauty,97.55,280,BrandC
11765,Region Play,Beauty,295.81,90,BrandC
11769,All Theory,Clothing,243.66,538,BrandA
11772,Any Week,Electronics,167.25,349,BrandA
11773,Five Skill,Home,459.09,790,BrandA
11774,Especially Drug,Electronics,390.69,786,BrandC
11775,Project Reality,Electronics,366.38,678,BrandA
11776,Seat Share,Clothing,196.74,390,BrandD
11777,Left Impact,Home,243.92,945,BrandD
11778,After Sea,Beauty,347.81,645,BrandB
11779,As Record,Books,313.86,324,BrandC
11782,Compare Kitchen,Books,10.3,539,BrandC
11783,Choice Year,Home,329.09,688,BrandA
11787,Success Worry,Toys,313.83,953,BrandA
11790,Almost Board,Toys,293.96,823,BrandD
11791,Investment Prepare,Beauty,387.56,319,BrandA
11792,Finish Serve,Home,297.75,37,BrandC
11793,Agreement Year,Beauty,272.94,933,BrandC
11795,Scene Year,Beauty,200.16,327,BrandA
11798,Seek Feel,Home,455.09,194,BrandD
11799,To Suddenly,Toys,421.58,325,BrandB
11800,Chance Final,Toys,210.75,385,BrandA
11802,Drop Author,Beauty,278.99,740,BrandB
11803,Real Strong,Beauty,285.0,427,BrandC
11804,Piece Mean,Beauty,33.25,327,BrandA
11805,Bill Toward,Books,25.79,287,BrandA
11806,Pressure Executive,Toys,359.11,712,BrandB
11807,Religious Draw,Clothing,248.51,140,BrandA
11808,Anything Others,Clothing,56.9,24,BrandC
11811,Radio Single,Toys,392.2,397,BrandB
11812,Marriage Community,Books,65.57,887,BrandD
11815,Pretty Mother,Home,113.31,648,BrandB
11816,Others Art,Clothing,85.1,117,BrandD
11817,Available Evidence,Home,265.35,636,BrandD
11819,Safe Among,Toys,233.96,719,BrandC
11820,Out Water,Home,243.57,997,BrandC
11821,Story Adult,Beauty,340.66,167,BrandB
11822,Face Through,Clothing,117.94,475,BrandD
11826,Onto Report,Beauty,349.72,778,BrandA
11828,Why Table,Clothing,246.0,306,BrandB
11829,Usually Care,Toys,61.73,425,BrandA
11831,Rise Yard,Home,387.58,120,BrandB
11833,Poor City,Toys,427.0,765,BrandD
11836,Morning Pull,Clothing,119.66,478,BrandA
11837,Thousand Soldier,Toys,255.82,994,BrandA
11839,Bar Student,Books,291.41,219,BrandA
11840,Art Wide,Clothing,404.97,405,BrandD
11841,Fast Operation,Beauty,444.36,19,BrandD
11847,Rise Yourself,Home,77.8,749,BrandC
11848,Live Authority,Home,339.49,964,BrandC
11850,Hit Commercial,Toys,128.24,80,BrandC
11852,Boy Institution,Books,457.15,882,BrandD
11854,Remain Sometimes,Beauty,439.58,305,BrandB
11855,Peace Special,Home,44.9,650,BrandB
11857,Order Subject,Home,401.9,66,BrandC
11858,Task College,Beauty,242.74,856,BrandB
11863,Grow Once,Toys,271.41,44,BrandC
11865,Citizen Final,Books,470.69,157,BrandD
11866,Us Stage,Books,57.39,656,BrandA
11870,Lose List,Electronics,429.5,77,BrandA
11873,Analysis Teach,Books,382.64,657,BrandC
11881,Blood Us,Home,29.02,410,BrandD
11886,Radio Financial,Home,168.03,720,BrandD
11888,Evening Evening,Beauty,312.1,390,BrandB
11889,Week Situation,Toys,182.76,360,BrandB
11894,Once This,Beauty,24.94,486,BrandC
11895,For Once,Home,485.29,972,BrandA
11896,Debate Attack,Clothing,445.48,299,BrandB
11897,Very Fine,Electronics,30.74,196,BrandA
11898,Finish Memory,Clothing,425.35,458,BrandC
11901,Paper Near,Clothing,143.79,472,BrandC
11905,Authority Draw,Electronics,70.16,456,BrandA
11908,Listen Modern,Clothing,161.6,639,BrandD
11911,Raise Bit,Electronics,266.32,855,BrandD
11912,Lot End,Books,475.12,884,BrandA
11914,Nation Far,Home,163.28,698,BrandD
11917,World Inside,Home,412.14,607,BrandA
11918,Board Unit,Beauty,494.58,238,BrandD
11921,Yet Plan,Clothing,389.97,714,BrandD
11922,Single Eat,Toys,270.6,50,BrandA
11923,Special Police,Books,84.64,141,BrandB
11924,Thought Economic,Clothing,376.65,77,BrandD
11925,Turn First,Clothing,10.8,849,BrandA
11926,Despite Fish,Clothing,313.5,961,BrandC
11928,Special Authority,Toys,342.32,447,BrandC
11929,Follow Industry,Clothing,497.7,314,BrandC
11930,Cut Almost,Electronics,464.49,212,BrandD
11932,The Live,Toys,415.45,564,BrandC
11934,Agreement Debate,Electronics,79.24,460,BrandC
11937,Air Off,Toys,415.73,554,BrandD
11938,We Hope,Beauty,228.33,31,BrandC
11939,Significant Outside,Beauty,370.6,741,BrandB
11942,Pick Section,Beauty,28.98,281,BrandC
11944,Able Room,Clothing,208.84,540,BrandC
11946,Inside Training,Electronics,465.3,984,BrandC
11947,Pay Agree,Books,281.56,665,BrandB
11953,Person Must,Clothing,439.39,663,BrandA
11954,Officer Total,Clothing,193.65,540,BrandA
11955,Middle Talk,Home,270.29,671,BrandC
11957,Risk Local,Books,301.16,245,BrandB
11958,Their Situation,Beauty,116.66,275,BrandC
11961,Style Dream,Toys,123.81,986,BrandC
11962,Read Father,Beauty,131.71,106,BrandB
11968,Government Candidate,Books,168.58,166,BrandA
11971,North Improve,Electronics,165.61,827,BrandD
11976,Task Common,Clothing,72.75,560,BrandD
11977,School Including,Electronics,146.18,333,BrandA
11978,Once Next,Clothing,219.28,188,BrandA
11981,Manage Cut,Clothing,87.03,295,BrandC
11982,Officer Item,Books,431.27,749,BrandC
11985,Smile Want,Toys,402.94,440,BrandD
11986,High Miss,Clothing,85.75,266,BrandB
11987,Yet As,Toys,171.48,838,BrandB
11988,Ground Range,Books,195.41,463,BrandC
11989,Write Early,Toys,304.51,549,BrandA
11991,Action Western,Home,59.58,336,BrandD
11996,Picture Prove,Toys,337.97,945,BrandD
11997,Me Deal,Clothing,475.54,34,BrandB
11998,Address Important,Toys,330.25,887,BrandD
12001,Participant Research,Home,386.33,289,BrandA
12003,Drop Model,Toys,472.32,202,BrandC
12007,Scientist Thank,Clothing,291.19,502,BrandB
12009,Study Job,Beauty,91.44,330,BrandA
12010,Admit Less,Books,35.08,813,BrandA
12013,Consumer Face,Toys,174.6,279,BrandD
12014,Field Message,Electronics,452.8,717,BrandB
12015,May Gun,Clothing,162.16,57,BrandA
12017,High Look,Books,47.19,791,BrandD
12019,Fly Population,Electronics,342.77,931,BrandB
12020,Election Which,Electronics,410.39,680,BrandA
12022,Study Strategy,Books,408.62,741,BrandC
12023,Expect Without,Electronics,497.47,633,BrandC
12024,Call Situation,Beauty,484.74,316,BrandA
12025,Blue State,Books,57.47,42,BrandB
12026,Surface Scientist,Books,245.37,360,BrandC
12027,Image Keep,Electronics,134.05,919,BrandD
12028,Interest Dog,Toys,74.01,815,BrandC
12030,Current Benefit,Clothing,76.51,277,BrandD
12033,Though Be,Toys,425.14,37,BrandC
12034,Statement Drop,Books,245.54,773,BrandA
12035,Cold Several,Books,486.72,931,BrandA
12036,Available Add,Electronics,242.71,612,BrandB
12037,Travel By,Toys,86.3,789,BrandB
12038,Room Natural,Books,488.79,272,BrandA
12039,Crime Statement,Clothing,43.38,736,BrandD
12040,Possible Garden,Beauty,298.17,93,BrandD
12041,Remember Along,Home,449.03,494,BrandA
12042,Doctor Face,Books,249.9,217,BrandA
12043,Also Difficult,Books,273.52,886,BrandD
12046,Drop Hour,Books,395.97,649,BrandA
12051,Run Generation,Home,285.41,871,BrandD
12053,Campaign Lawyer,Home,143.92,432,BrandA
12055,Community Goal,Clothing,353.76,152,BrandC
12056,Under Than,Home,251.93,218,BrandC
12058,Trade Act,Clothing,427.85,468,BrandC
12063,Pattern Visit,Electronics,205.78,621,BrandD
12064,Develop Evidence,Home,217.63,662,BrandD
12066,Test Beautiful,Books,321.97,404,BrandB
12071,Choice Feeling,Clothing,224.41,400,BrandD
12073,Opportunity Measure,Home,415.46,424,BrandD
12074,Next State,Books,52.59,495,BrandD
12077,Road Song,Books,87.42,306,BrandD
12081,Know Goal,Home,212.92,177,BrandB
12083,Field Affect,Books,401.91,801,BrandA
12089,Finish Operation,Home,488.78,958,BrandD
12090,Us Receive,Electronics,20.01,70,BrandC
12092,Structure Name,Clothing,102.05,565,BrandA
12095,Sell Church,Beauty,421.62,388,BrandC
12096,Source Beat,Books,20.56,274,BrandB
12098,Half Someone,Beauty,464.97,47,BrandB
12100,Not Cultural,Home,407.51,430,BrandB
12101,Build Thing,Home,152.8,598,BrandA
12103,Read Mind,Electronics,395.26,529,BrandA
12107,Fast Within,Toys,350.47,497,BrandD
12111,Strategy Forward,Electronics,263.22,799,BrandD
12112,Level His,Home,298.08,248,BrandA
12113,Position Seven,Electronics,35.87,876,BrandD
12114,Class Chance,Books,376.95,95,BrandA
12115,Skill Girl,Beauty,72.36,237,BrandB
12117,Professional Yeah,Books,223.59,260,BrandA
12119,Number Modern,Clothing,107.78,536,BrandB
12120,Man Change,Electronics,389.02,859,BrandD
12123,Trip Fine,Clothing,183.88,953,BrandA
12126,Indicate Nation,Electronics,90.33,264,BrandC
12127,Standard Significant,Electronics,356.39,264,BrandD
12128,Reveal Score,Home,68.17,515,BrandA
12129,Sell Morning,Toys,309.05,918,BrandB
12130,Simple Local,Electronics,467.46,180,BrandD
12131,Exactly Owner,Home,474.86,333,BrandA
12132,Explain Sea,Electronics,116.96,587,BrandC
12138,Effect At,Beauty,148.88,395,BrandD
12142,Travel If,Electronics,410.67,273,BrandA
12143,Sing Itself,Clothing,312.12,874,BrandD
12151,Body Find,Electronics,324.51,522,BrandB
12152,At Medical,Electronics,434.96,206,BrandA
12153,Successful Certainly,Books,448.41,881,BrandB
12155,He Choice,Beauty,131.42,405,BrandA
12157,Win Past,Beauty,325.21,26,BrandD
12158,Law Real,Home,495.78,135,BrandA
12160,Camera Likely,Beauty,36.31,120,BrandC
12161,Discussion Area,Clothing,408.67,866,BrandA
12162,Food Protect,Toys,260.35,692,BrandA
12163,Purpose Radio,Beauty,272.57,557,BrandB
12164,Western Short,Beauty,7.65,48,BrandD
12166,Test Laugh,Toys,182.51,51,BrandA
12167,Us Figure,Beauty,434.69,3,BrandC
12171,Treat Financial,Toys,106.94,151,BrandC
12172,Event Back,Beauty,100.18,5,BrandB
12173,American Own,Toys,56.1,175,BrandD
12174,Reveal Likely,Home,218.29,904,BrandB
12177,Professional Here,Home,125.93,919,BrandA
12182,Morning Doctor,Toys,243.28,969,BrandB
12183,Pressure Charge,Home,397.9,787,BrandD
12184,Foot Know,Home,73.42,875,BrandC
12185,Treat Official,Books,167.34,721,BrandB
12189,Drop Bed,Beauty,204.85,134,BrandB
12190,Couple Pay,Electronics,143.04,818,BrandB
12192,Situation Defense,Books,135.68,751,BrandC
12198,Success Law,Toys,224.45,883,BrandC
12199,Mouth Mention,Electronics,283.58,149,BrandA
12204,Speak Soon,Electronics,157.95,112,BrandB
12206,Position A,Home,240.94,183,BrandD
12207,Daughter Order,Home,222.85,859,BrandD
12208,Claim Friend,Toys,381.87,609,BrandC
12212,Modern American,Clothing,468.56,996,BrandA
12214,At Tree,Home,65.2,685,BrandB
12217,Traditional Cost,Home,198.76,258,BrandD
12218,Huge Floor,Home,308.46,753,BrandC
12219,Once Identify,Toys,359.49,335,BrandA
12226,Structure Help,Clothing,205.78,255,BrandB
12227,Court Significant,Books,26.21,914,BrandA
12233,Term Man,Clothing,297.83,985,BrandB
12234,Just Available,Home,459.17,489,BrandA
12235,Quite Fly,Clothing,96.28,804,BrandB
12238,Indeed Simple,Books,259.52,302,BrandB
12239,Its Southern,Electronics,83.72,843,BrandD
12240,Toward Source,Clothing,163.03,788,BrandD
12242,Admit Myself,Clothing,160.88,13,BrandA
12243,Art Including,Books,325.56,674,BrandD
12245,Class Them,Beauty,473.85,580,BrandA
12248,Indeed Pressure,Beauty,124.42,937,BrandC
12249,Guess Much,Beauty,449.06,384,BrandD
12250,Owner Peace,Clothing,483.38,517,BrandC
12251,Soon Professional,Electronics,474.36,365,BrandC
12252,Table Color,Home,158.58,698,BrandC
12254,Forget Common,Clothing,487.71,100,BrandC
12255,Point White,Clothing,42.24,29,BrandA
12256,Impact Another,Clothing,345.17,977,BrandC
12258,Increase Environment,Home,304.21,374,BrandB
12260,Rate Fact,Home,411.94,246,BrandD
12261,Big Congress,Clothing,400.72,802,BrandB
12262,Computer Own,Books,281.9,944,BrandA
12263,Those Local,Electronics,220.54,467,BrandA
12267,Game Edge,Home,238.43,58,BrandB
12268,Sing Beyond,Electronics,250.9,319,BrandD
12269,Investment Idea,Books,239.91,961,BrandD
12272,Mean Over,Electronics,459.54,571,BrandB
12275,Several Be,Home,311.87,985,BrandA
12276,Notice Officer,Home,226.64,465,BrandB
12277,Child Simple,Electronics,328.27,289,BrandA
12282,Seven Catch,Home,191.48,478,BrandC
12283,Alone National,Clothing,192.55,6,BrandA
12284,Middle Lose,Beauty,217.93,878,BrandA
12287,Vote Age,Clothing,91.39,253,BrandC
12292,One Bill,Clothing,298.31,574,BrandC
12293,Buy Technology,Home,108.97,739,BrandC
12296,Time Statement,Beauty,174.57,258,BrandA
12297,Trip Character,Books,371.89,81,BrandD
12299,Fact Themselves,Electronics,343.38,577,BrandB
12300,Interesting Exactly,Toys,481.31,269,BrandB
12303,Company Might,Clothing,74.47,269,BrandC
12304,Fire War,Toys,68.05,703,BrandA
12307,Surface Feeling,Home,248.87,87,BrandC
12308,Leg Wear,Toys,461.86,471,BrandD
12311,Particular Age,Home,61.04,280,BrandD
12315,Analysis Well,Beauty,32.26,431,BrandD
12316,Artist Career,Clothing,446.47,954,BrandC
12318,Value Particularly,Toys,194.4,138,BrandC
12320,Poor Us,Clothing,282.44,231,BrandC
12321,How Generation,Electronics,410.11,450,BrandA
12327,Develop Skill,Electronics,376.18,735,BrandB
12330,Majority Challenge,Electronics,172.25,412,BrandC
12331,Top Teach,Home,46.57,186,BrandB
12332,Shoulder Animal,Home,483.98,289,BrandA
12333,Picture Its,Electronics,332.04,917,BrandA
12334,Short Plant,Beauty,178.35,179,BrandD
12335,Light Hot,Home,414.3,922,BrandA
12337,Nation Rather,Clothing,151.3,20,BrandA
12338,Stop Because,Electronics,419.1,401,BrandB
12339,Trial More,Clothing,314.37,312,BrandC
12342,Morning Both,Home,331.43,412,BrandD
12344,Over Company,Clothing,395.79,409,BrandD
12345,Staff Morning,Toys,164.14,283,BrandA
12347,Or Action,Books,89.97,308,BrandA
12352,Federal Left,Clothing,265.47,589,BrandC
12354,Bag Tonight,Toys,499.35,642,BrandD
12355,Speech Lawyer,Clothing,478.28,986,BrandD
12357,International Employee,Electronics,307.73,994,BrandD
12359,Let Size,Clothing,107.4,415,BrandA
12361,Five Coach,Home,68.69,466,BrandC
12362,Lead Network,Toys,425.75,923,BrandB
12363,Mean Either,Home,355.85,852,BrandB
12364,Deep Couple,Home,180.51,466,BrandD
12365,Market Apply,Beauty,309.23,899,BrandD
12368,Develop Exist,Beauty,27.3,208,BrandA
12371,Front Pick,Beauty,72.61,824,BrandD
12375,Plan Their,Toys,495.94,366,BrandC
12378,Country Most,Books,158.2,830,BrandB
12379,East Travel,Electronics,416.87,884,BrandD
12382,Weight Attorney,Toys,405.15,235,BrandA
12383,Yourself Second,Toys,115.92,585,BrandA
12385,Agent Likely,Home,498.47,576,BrandC
12386,Cover Skin,Beauty,401.35,607,BrandB
12387,Action Suggest,Home,388.84,371,BrandB
12388,Institution West,Clothing,17.46,468,BrandB
12389,Under Religious,Books,170.12,370,BrandC
12390,Total Human,Clothing,384.94,647,BrandD
12391,Defense Commercial,Clothing,329.45,824,BrandA
12395,Movie Let,Electronics,219.55,799,BrandD
12396,Six Cause,Toys,314.3,12,BrandD
12408,Ball Represent,Toys,94.17,91,BrandB
12410,Although Project,Home,131.99,524,BrandA
12412,Leave Small,Books,483.6,674,BrandC
12413,Boy Single,Home,31.71,172,BrandA
12414,South Think,Home,393.71,277,BrandA
12415,Near Among,Toys,294.53,141,BrandD
12416,That Industry,Home,265.35,818,BrandA
12417,Anything Production,Clothing,159.24,629,BrandA
12420,Sing Call,Beauty,462.32,386,BrandD
12421,Agree Task,Home,394.78,529,BrandA
12425,Adult Degree,Books,83.5,884,BrandC
12426,Everyone Relationship,Home,281.57,659,BrandA
12430,Hotel Dream,Home,150.22,394,BrandD
12431,Congress Evidence,Books,344.46,420,BrandC
12435,Wide Wrong,Toys,379.43,55,BrandD
12438,Item Oil,Books,414.85,964,BrandD
12440,Similar Morning,Electronics,281.89,200,BrandB
12442,Apply Pay,Books,213.41,809,BrandD
12446,The Stock,Home,384.68,679,BrandD
12447,Rich Couple,Toys,60.13,73,BrandC
